,Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,stock_symbol,overall_profit,2017_value,2018_value,2019_value,2020_value,2017_profit,2018_profit,2019_profit,2020_profit
91,AEMD,Aethlon Medical Inc. Common Stock,$5.21,-0.09,-1.698%,80122553.0,United States,,259516,Capital Goods,Biotechnology: Laboratory Analytical Instruments,AEMD,-97.29997910009995,32.992828680699574,19.303984026509927,8.241585214696233,2.1779365047575934,-59.09829015211561,-41.49036382017605,-57.30629903455078,-73.57381561894259
92,AEO,American Eagle Outfitters Inc. Common Stock,$34.51,0.95,2.831%,5787906837.0,United States,,2696845,Consumer Services,Clothing/Shoe/Accessory Stores,AEO,-22.838879656667128,13.675498020126525,21.79302793100061,18.15174604219104,12.617619067903547,-16.369582659993853,59.358203254662754,-16.70847162834975,-30.48812473149543
93,AEP,American Electric Power Company Inc. Common Stock,$89.34,-0.32,-0.357%,44692454626.0,United States,,2105611,Public Utilities,Electric Utilities: Central,AEP,47.041767129404064,70.06924291055991,70.22625510531118,87.3244048224555,94.23714277479384,9.331681708669427,0.2240814774489476,24.34723265750675,7.916158107682537
94,AER,AerCap Holdings N.V. Ordinary Shares,$54.10,0.16,0.297%,7215797841.0,Netherlands,2006.0,945060,Technology,Diversified Commercial Services,AER,28.054895210019822,47.744103602679125,53.07820725156017,51.53206345391652,48.89095241304428,25.05107554636641,11.172277299979973,-2.9129540685423168,-5.125180060437713
95,AERI,Aerie Pharmaceuticals Inc. Common Stock,$15.22,0.21,1.399%,713715859.0,United States,2013.0,246077,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AERI,-17.888657591357273,51.617928311169386,55.76854581186971,31.36547618442112,18.882301512218657,124.46508351964093,8.041038523822714,-43.75776573011281,-39.79909183844215
96,AES,The AES Corporation Common Stock,$24.60,-0.25,-1.006%,16389930416.0,United States,,7489800,Public Utilities,Electric Utilities: Central,AES,56.94442484980009,11.220358567408832,12.92999999361684,16.939682536655006,17.845079316033253,-1.3188627080897264,15.23695892548311,31.01069253687257,5.344827315500792
97,AESE,Allied Esports Entertainment Inc. Common Stock,$2.05,0.0,0.00%,80235979.0,United States,2017.0,108992,Consumer Services,Television Services,AESE,,9.581478346949039,9.789302791732242,7.726817447987814,2.342285701206752,,2.169022746363339,-21.068766465026933,-69.68628135744656
98,AEY,ADDvantage Technologies Group Inc. Common Stock,$2.41,-0.04,-1.633%,29916227.0,United States,,16450,Capital Goods,Recreational Products/Toys,AEY,54.19897995486169,1.624382464534258,1.3627888496178555,1.7187698440892356,2.7695238192876186,-9.559138887574074,-16.104188553365503,26.121507713480487,61.134070906111916
99,AEYE,AudioEye Inc. Common Stock,$13.84,0.25,1.84%,150909339.0,United States,,32555,Technology,EDP Services,AEYE,29.01283551263977,4.054780876494024,6.663227085098328,6.98444444414169,4.3874603188227095,19.230429507175508,64.33013985356719,4.820747588833268,-37.18240077773461
100,AFB,AllianceBernstein National Municipal Income Fund Inc,$14.95,-0.05,-0.333%,429736793.0,United States,2002.0,44452,Finance,Trusts Except Educational Religious and Charitable,AFB,-4.638643510120784,13.639362536578538,12.479681292378096,13.297182510769556,13.671904715280686,-4.865624780748283,-8.50245926882851,6.550657819208463,2.818057165174924
101,AFG,American Financial Group Inc. Common Stock,$131.92,0.06,0.046%,11226344245.0,United States,,252521,Finance,Property-Casualty Insurers,AFG,30.862403553282128,99.07776878934456,108.52685245954656,101.78674607049852,96.01317420838372,35.03933256419574,9.537037203867891,-6.210542585818052,-5.672223629308238
102,AFGC,American Financial Group Inc. 5.125% Subordinated Debentures due 2059,$27.81,0.15,0.542%,27756049.0,United States,2019.0,7900,Finance,Real Estate,AFGC,,,,,24.254294152353324,,,,
103,AFI,Armstrong Flooring Inc. Common Stock,$3.98,0.02,0.505%,86309731.0,,2016.0,107896,Capital Goods,Building Products,AFI,-82.57282457300032,17.782430276452782,15.042031850472865,9.62420637172366,3.0674603269213723,1.027396907577609,-15.410708116812975,-36.01790989811586,-68.12765428707236
104,AFIN,American Finance Trust Inc. Class A Common Stock,$8.55,0.0,0.00%,930640679.0,United States,,504113,Consumer Services,Real Estate Investment Trusts,AFIN,,,14.665263150867665,12.202539697525994,11.03920634587606,,,-16.792903257218143,-9.533534661524566
105,AFINP,American Finance Trust Inc. 7.50% Series A Cumulative Redeemable Perpetual Preferred Stock,$27.50,0.07,0.255%,0.0,United States,,8362,Consumer Services,Real Estate Investment Trusts,AFINP,,,,25.351365558992185,22.81868256462945,,,,-9.9903217776148
106,AFL,AFLAC Incorporated Common Stock,$56.24,0.67,1.206%,37722493468.0,United States,,3162939,Finance,Accident &Health Insurance,AFL,34.14454772748693,39.00193233414,44.852151407188636,51.44273818485321,45.48349217006138,15.028471294582179,14.999818529318585,14.694025973987674,-11.58423175954981
107,AFMD,Affimed N.V.,$6.76,-0.22,-3.152%,804122821.0,Germany,2014.0,744512,Health Care,Major Pharmaceuticals,AFMD,-23.403162946334483,2.119908369394888,2.6397051806468887,3.1472619090761467,2.3686508034902904,-31.44693354547159,24.519777305298025,19.22778089577696,-24.739317161386506
108,AFT,Apollo Senior Floating Rate Fund Inc. Common Stock,$15.91,0.04,0.252%,247767401.0,,2011.0,51049,Finance,Investment Managers,AFT,-10.517187973612106,17.040796857431115,16.091314745139314,14.842500016802836,14.189523848276288,7.463678011902157,-5.571817563670752,-7.760799835909669,-4.399367813962108
109,AFYA,Afya Limited Class A Common Shares,$23.22,-0.86,-3.571%,2163546441.0,Brazil,2019.0,49961,Consumer Services,Other Consumer Services,AFYA,,,,26.44417387920877,24.689206274728928,,,,-6.636500018855399
110,AG,First Majestic Silver Corp. Ordinary Shares (Canada),$13.08,-0.22,-1.654%,3289704928.0,Canada,,3121020,Basic Industries,Precious Metals,AG,-6.4027317708834275,7.844023898303272,6.2277290716589215,8.247698428138854,8.897460324423653,-17.484407680946926,-20.60542965701531,32.43508722420805,7.878099592826918
111,AGBA,AGBA Acquisition Limited Ordinary Share,$10.74,0.0,0.00%,57331301.0,Hong Kong,2019.0,10815,Finance,Business Services,AGBA,,,,9.961401716570988,10.093381170242553,,,,1.3249084559255682
112,AGBAU,AGBA Acquisition Limited Unit,$11.15,-0.6,-5.106%,0.0,Hong Kong,2019.0,2011,Finance,Business Services,AGBAU,,,,10.116561569782515,10.259841434539313,,,,1.4162901472844398
113,AGCO,AGCO Corporation Common Stock,$135.35,1.77,1.325%,10198821735.0,United States,,469106,Capital Goods,Industrial Machinery/Components,AGCO,25.507632809457302,66.74693240587455,62.412868484557855,71.64960328359453,63.24015856546069,32.46724349817642,-6.493278065517858,14.799407595441654,-11.736903391981983
114,AGD,Aberdeen Global Dynamic Dividend Fund,$12.19,0.02,0.164%,152979405.0,United States,2006.0,14983,Finance,Trusts Except Educational Religious and Charitable,AGD,10.900500337286957,10.139999989969322,10.305258975085984,9.5958333204663,9.407619029756576,19.53407857511636,1.6297730303761242,-6.8841128237028615,-1.9614168402476715
115,AGE,AgeX Therapeutics Inc. Common Stock,$1.29,-0.06,-4.444%,48936264.0,,2018.0,81606,Health Care,Major Pharmaceuticals,AGE,-23.159236442714494,3.847931023301749,3.614761908849081,3.0438095392688878,1.328682539955018,122.53469060885188,-6.059597041648531,-15.795020086453805,-56.34803942844062
116,AGEN,Agenus Inc. Common Stock,$5.63,-0.04,-0.705%,1252342881.0,United States,2000.0,2183495,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AGEN,-30.365988100542932,3.9090438259550297,3.0122310835051818,3.021547629719689,3.1853968245642528,-14.546783561483656,-22.9419976439058,0.3092905542846141,5.422691114743882
117,AGI,Alamos Gold Inc. Class A Common Shares,$7.69,-0.2,-2.535%,3021740890.0,Canada,2015.0,2315029,Basic Industries,Precious Metals,AGI,-12.424759330751824,7.2374502007229875,4.980836652664549,5.431190491668762,5.865873030253818,8.052363201695204,-31.179676342823228,9.041730745441956,8.003448585569654
118,AGIO,Agios Pharmaceuticals Inc. Common Stock,$46.05,-0.32,-0.69%,2714715147.0,United States,2013.0,420558,Health Care,Major Pharmaceuticals,AGIO,-2.223751048304143,55.54163334759107,76.7034662254303,47.57253976852175,46.02269835699173,17.999438608598194,38.100847242651426,-37.978631071630076,-3.2578487906494717
119,AGLE,Aeglea BioTherapeutics Inc. Common Stock,$6.56,-0.25,-3.671%,321599611.0,United States,2016.0,106605,Health Care,Major Pharmaceuticals,AGLE,6.8685280535414135,4.95220318828446,8.740896420649799,7.719484147571382,6.764206326197064,-21.759532481387424,76.50520562904885,-11.685440759432824,-12.37489193723984
120,AGM,Federal Agricultural Mortgage Corporation Common Stock,$98.07,1.82,1.891%,1055421789.0,United States,,45905,Finance,Finance Companies,AGM,79.71912165444928,65.02916323901172,80.53745009889641,77.13666678231858,70.83507943531824,64.98864958443006,23.84820300222021,-4.222611111230602,-8.169379893979063
121,AGMH,AGM Group Holdings Inc. Class A Ordinary Shares,$9.10,-0.14,-1.515%,262908601.0,Hong Kong,2018.0,33679,Technology,EDP Services,AGMH,,,22.738067391213413,19.535960310981384,15.409079339769152,,,-14.082582416258465,-21.12453601214817
122,AGNC,AGNC Investment Corp. Common Stock,$16.01,0.12,0.755%,8403764464.0,United States,2008.0,4191990,Consumer Services,Real Estate Investment Trusts,AGNC,-11.90177217113943,20.502111594515494,18.685498021038406,17.159642904523814,16.56809531317817,9.016737535889764,-8.860616942320465,-8.165985807799157,-3.447318773689037
123,AGNCM,AGNC Investment Corp. Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock,$26.37,0.16,0.61%,0.0,United States,,18397,Consumer Services,Real Estate Investment Trusts,AGNCM,,,,25.413574227876072,23.831666704208132,,,,-6.224655805922597
124,AGNCN,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferred Stock,$26.40,0.0,0.00%,0.0,United States,,15753,Consumer Services,Real Estate Investment Trusts,AGNCN,,25.47231957347123,25.705083695065927,25.951031760563925,24.23163500286284,,0.9137924048233116,0.9568070986098676,-6.625542959389928
125,AGNCO,AGNC Investment Corp. Depositary Shares each representing a 1/1000th interest in a share of 6.50% Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock,$26.125,0.045,0.173%,0.0,United States,,12034,Consumer Services,Real Estate Investment Trusts,AGNCO,,,,25.510439294757266,23.655142874944783,,,,-7.272694908839827
126,AGNCP,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$25.40,-0.1,-0.392%,0.0,United States,,38194,Consumer Services,Real Estate Investment Trusts,AGNCP,,,,,20.976571437290737,,,,
127,AGO,Assured Guaranty Ltd. Common Stock,$48.74,0.43,0.89%,3669634600.0,Bermuda,2004.0,354847,Finance,Property-Casualty Insurers,AGO,48.224055828091934,39.53860555701997,37.82609576343065,44.43392855023581,41.119999991522896,42.52364977278263,-4.331234674221504,17.468979162246644,-7.458103901315585
128,AGR,Avangrid Inc. Common Stock,$52.99,0.01,0.019%,20517969422.0,United States,2015.0,264352,Public Utilities,Electric Utilities: Central,AGR,23.652296310682587,45.58677293389918,50.01884460449219,50.039484084598605,50.17142855931842,12.352972927723279,9.722275531587908,0.0412634083606245,0.26368072559810163
129,AGRX,Agile Therapeutics Inc. Common Stock,$1.11,0.01,0.909%,103229960.0,United States,2014.0,819097,Health Care,Major Pharmaceuticals,AGRX,-58.43670877611247,3.622131478738975,1.5349601618797182,1.3564404763636135,2.8532539738549128,-47.236486172789014,-57.62273758173721,-11.630248781016489,110.348631110154
130,AGS,PlayAGS Inc. Common Stock,$8.45,0.08,0.956%,309861187.0,United States,2018.0,202951,Consumer Services,Recreational Products/Toys,AGS,,,24.598803438692013,17.865476195774377,8.136666610127403,,,-27.372580376517945,-54.45592090037924
131,AGTC,Applied Genetic Technologies Corporation Common Stock,$3.74,0.04,1.081%,159902922.0,United States,2014.0,342850,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AGTC,-60.32208514350904,5.439741025407951,4.77007968682217,3.590595246307433,5.233650816811456,-58.759651951905695,-12.310537127740568,-24.726724037193378,45.759977323919756
132,AGX,Argan Inc. Common Stock,$44.77,0.01,0.022%,705997829.0,United States,,43926,Capital Goods,Oilfield Services/Equipment,AGX,-7.564029689582126,64.20796802414365,40.94617535108589,42.636587339734284,41.37888881138393,43.43366862812334,-36.228825469622095,4.128375786393335,-2.9498104956872573
133,AGYS,Agilysys Inc. Common Stock,$56.94,-0.28,-0.489%,1399459192.0,United States,,52329,Technology,Computer Software: Prepackaged Software,AGYS,158.31085338223096,10.506653371560146,14.24665340104426,22.546428540396317,27.20587311093769,-0.24276789308844166,35.59649202483167,58.257717835289576,20.665998440476194
134,AHCO,AdaptHealth Corp. Class A Common Stock,$25.27,0.14,0.557%,3268986433.0,United States,2018.0,782701,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,AHCO,,,,10.047917155271078,14.164444423857189,,,,40.96896107892972
135,AHH,Armada Hoffler Properties Inc. Common Stock,$13.20,0.07,0.533%,805094400.0,United States,2013.0,176605,Consumer Services,Real Estate Investment Trusts,AHH,26.87725497442516,13.951673321514964,14.566852577179075,16.72460320639232,16.101428546602765,9.937451090774347,4.409358228847285,14.812744330190096,-3.726095334515149
136,AHPI,Allied Healthcare Products Inc. Common Stock,$8.24,0.0,0.00%,33071545.0,United States,1992.0,2978685,Health Care,Industrial Specialties,AHPI,403.2988510184498,2.107250985396336,2.396693223976044,1.57436507963945,7.97349208498758,33.01286167378496,13.735536990401235,-34.3109471045433,406.4576309589904
137,AHT,Ashford Hospitality Trust Inc Common Stock,$15.15,0.71,4.917%,401688024.0,United States,2003.0,1796241,Consumer Services,Real Estate Investment Trusts,AHT,-65.00164396764166,6.5113459298335234,6.300292892760014,3.7591881638481497,2.0566666788525048,10.803760981486707,-3.2413120013561247,-40.33312057336218,-45.28960538258433
138,AI,C3.ai Inc. Class A Common Stock,$48.83,-0.58,-1.174%,5050044207.0,,2020.0,2024457,Technology,Computer Software: Prepackaged Software,AI,-63.30818511597562,13.572350581803644,10.26601593047974,6.780555530199928,5.015873006411961,-0.7163509817698522,-24.360810836677647,-33.9514415707412,-26.025633385468865
139,AIC,Arlington Asset Investment Corp 6.750% Notes due 2025,$25.50,0.05,0.196%,0.0,United States,2015.0,1710,Finance,Finance/Investors Services,AIC,5.024739495724848,23.843454193783945,23.836258907242133,23.86138888767787,22.315619105384464,12.215240525242162,-0.03017719866987575,0.10542753598011706,-6.478121577791523
140,AIF,Apollo Tactical Income Fund Inc. Common Stock,$15.53,0.05,0.323%,224626324.0,,2013.0,34662,Finance,Finance Companies,AIF,-1.350099799516307,16.150995980220966,15.431035862500925,14.752579352212331,14.19619039505247,12.233923133525447,-4.457682477301867,-4.396701014332516,-3.771469001293143
141,AIG,American International Group Inc. New Common Stock,$50.95,2.29,4.706%,43894736147.0,United States,,4807565,Finance,Life Insurance,AIG,-25.73841202696879,62.52043825126739,52.59338643351399,50.299761984083396,42.555396730937645,9.101721096953321,-15.878090581926086,-4.361051084493468,-15.396425246696644
142,AIH,Aesthetic Medical International Holdings Group Ltd. American Depositary Shares,$4.64,-0.11,-2.316%,109494210.0,China,2019.0,26100,Health Care,Medical Specialities,AIH,,,,7.2362174158510975,8.014174612741622,,,,10.750882017259366
143,AIHS,Senmiao Technology Limited Common Stock,$0.76,0.0435,6.071%,32952702.0,China,2018.0,1919854,Finance,Finance: Consumer Services,AIHS,,,5.319306532941272,2.440476199582456,0.5483333321790846,,,-54.12040677729072,-77.53170744820622
144,AIKI,AIkido Pharma Inc. Common Stock,$0.8277,0.0107,1.31%,74104930.0,United States,,926002,Consumer Durables,Specialty Chemicals,AIKI,,,,1.8779999613761904,0.6223076902903043,,,,-66.86327459590149
145,AIM,AIM ImmunoTech Inc. Common Stock,$2.01,-0.06,-2.899%,79776924.0,United States,,229653,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AIM,-97.35232373385672,20.55633706780544,14.192412883636962,4.411475834037576,1.591746017100319,-65.8070287668011,-30.958454140817803,-68.91666082288407,-63.91806105297232
146,AIMC,Altra Industrial Motion Corp. Common Stock,$60.20,0.77,1.296%,3905001888.0,United States,2006.0,89400,Capital Goods,Industrial Machinery/Components,AIMC,4.138208065978978,42.866334633998186,41.45207164961978,31.294563475109282,29.496031806582494,51.34318081881671,-3.2992393598698833,-24.50422323971755,-5.747105787103504
147,AIN,Albany International Corporation Common Stock,$77.12,-6.13,-7.363%,2490976000.0,United States,,557072,Basic Industries,Textiles,AIN,61.801607863828536,52.1930279826738,66.94573696486029,78.13376986791216,65.12476191445002,29.672886297410635,28.265669865108915,16.71209162866406,-16.649661184215635
